YearBuilt,TotalBathrooms,TotalArea,1stFlrSF,GarageCars,GrLivArea OverallQual,TotalBsmtSF,OverallQual,OverallQual,GrLivArea,GrLivArea,QualityToAreaRatio,SalePrice
1970.0,3.0,4434.0,2217.0,2.0,17736.0,2217.0,8.0,8.0,2217.0,2217.0,0.0018042399639152007,268000
1953.0,2.0,3010.0,1505.0,2.0,9030.0,1505.0,6.0,6.0,1505.0,1505.0,0.0019933554817275745,149500
1949.0,1.0,1596.0,672.0,2.0,4620.0,672.0,5.0,5.0,924.0,924.0,0.003132832080200501,122900
1978.0,2.5,2601.0,918.0,2.0,10098.0,918.0,6.0,6.0,1683.0,1683.0,0.002306805074971165,172500
1963.0,1.5,2127.0,1068.0,1.0,6408.0,1059.0,6.0,6.0,1068.0,1068.0,0.0028208744710860366,154500
1954.0,2.0,2766.0,1383.0,1.0,6915.0,1383.0,5.0,5.0,1383.0,1383.0,0.0018076644974692696,165000
1979.0,2.0,1535.0,1535.0,2.0,7675.0,0.0,5.0,5.0,1535.0,1535.0,0.003257328990228013,118858
1963.0,2.5,2576.0,983.0,2.0,10776.0,780.0,6.0,6.0,1796.0,1796.0,0.002329192546583851,140000
1936.0,1.0,1902.0,951.0,1.0,3804.0,951.0,4.0,4.0,951.0,951.0,0.002103049421661409,106500
1979.0,2.0,2240.0,1120.0,2.0,11200.0,0.0,5.0,5.0,2240.0,2240.0,0.002232142857142857,142953
2009.0,3.5,4694.0,2364.0,3.0,21276.0,2330.0,9.0,9.0,2364.0,2364.0,0.0019173412867490413,611657
1961.0,1.0,2148.0,1236.0,1.0,6180.0,912.0,5.0,5.0,1236.0,1236.0,0.0023277467411545625,135000
1971.0,1.0,1716.0,858.0,1.0,3432.0,858.0,4.0,4.0,858.0,858.0,0.002331002331002331,110000
1957.0,2.0,2298.0,1306.0,1.0,6530.0,992.0,5.0,5.0,1306.0,1306.0,0.002175805047867711,153000
2003.0,2.5,2292.0,807.0,2.0,10563.0,783.0,7.0,7.0,1509.0,1509.0,0.0030541012216404886,180000
2006.0,2.0,3340.0,1670.0,3.0,11690.0,1670.0,7.0,7.0,1670.0,1670.0,0.002095808383233533,240000
1967.0,1.0,1778.0,902.0,1.0,4510.0,876.0,5.0,5.0,902.0,902.0,0.00281214848143982,125500
1954.0,2.0,2119.0,1063.0,1.0,5315.0,1056.0,5.0,5.0,1063.0,1063.0,0.0023596035865974517,128000
2006.0,3.0,3259.0,1636.0,3.0,13088.0,1623.0,8.0,8.0,1636.0,1636.0,0.00245474071801166,255000
1936.0,1.5,3074.0,1020.0,1.0,14399.0,1017.0,7.0,7.0,2057.0,2057.0,0.002277163305139883,250000
1983.0,2.0,1766.0,902.0,2.0,4510.0,864.0,5.0,5.0,902.0,902.0,0.0028312570781426952,131000
2005.0,2.5,2226.0,742.0,2.0,8904.0,742.0,6.0,6.0,1484.0,1484.0,0.0026954177897574125,174000
1960.0,2.0,3379.0,1105.0,2.0,11370.0,1105.0,5.0,5.0,2274.0,2274.0,0.001479727730097662,154300
1977.0,1.5,2536.0,1268.0,1.0,6340.0,1268.0,5.0,5.0,1268.0,1268.0,0.001971608832807571,143500
1925.0,1.0,1783.0,1015.0,1.0,5075.0,768.0,5.0,5.0,1015.0,1015.0,0.0028042624789680315,88000
1949.0,2.0,3003.0,1001.0,3.0,10010.0,1001.0,5.0,5.0,2002.0,2002.0,0.001665001665001665,145000
2009.0,2.5,1836.0,612.0,2.0,7344.0,612.0,6.0,6.0,1224.0,1224.0,0.0032679738562091504,173733
1970.0,1.5,1638.0,546.0,1.0,4368.0,546.0,4.0,4.0,1092.0,1092.0,0.002442002442002442,75000
1949.0,1.0,960.0,480.0,1.0,960.0,480.0,2.0,2.0,480.0,480.0,0.0020833333333333333,35311
1956.0,1.0,2363.0,1229.0,1.0,4916.0,1134.0,4.0,4.0,1229.0,1229.0,0.0016927634363097758,135000
1991.0,3.5,3231.0,912.0,3.0,14889.0,1104.0,7.0,7.0,2127.0,2127.0,0.002166511915815537,238000
1958.0,2.0,2598.0,1414.0,2.0,8484.0,1184.0,6.0,6.0,1414.0,1414.0,0.0023094688221709007,176500
1994.0,3.0,2649.0,936.0,2.0,10326.0,928.0,6.0,6.0,1721.0,1721.0,0.0022650056625141564,201000
1900.0,5.0,3472.0,1272.0,0.0,11000.0,1272.0,5.0,5.0,2200.0,2200.0,0.0014400921658986176,145900
2005.0,2.0,2632.0,1316.0,2.0,7896.0,1316.0,6.0,6.0,1316.0,1316.0,0.0022796352583586625,169990
1993.0,3.0,3221.0,1617.0,2.0,9702.0,1604.0,6.0,6.0,1617.0,1617.0,0.0018627755355479665,193000
1980.0,3.0,3372.0,1686.0,2.0,10116.0,1686.0,6.0,6.0,1686.0,1686.0,0.0017793594306049821,207500
1977.0,2.5,2252.0,1126.0,2.0,5630.0,1126.0,5.0,5.0,1126.0,1126.0,0.002220248667850799,175000
2003.0,2.5,3555.0,1234.0,3.0,18992.0,1181.0,8.0,8.0,2374.0,2374.0,0.002250351617440225,285000
1968.0,2.5,2810.0,1098.0,2.0,13846.0,832.0,7.0,7.0,1978.0,1978.0,0.002491103202846975,176000
2001.0,2.0,3541.0,1788.0,2.0,14304.0,1753.0,8.0,8.0,1788.0,1788.0,0.0022592487997740753,236500
1997.0,2.5,3200.0,993.0,2.0,15652.0,964.0,7.0,7.0,2236.0,2236.0,0.0021875,222000
2007.0,2.0,2932.0,1466.0,3.0,11728.0,1466.0,8.0,8.0,1466.0,1466.0,0.002728512960436562,201000
1965.0,1.5,1850.0,925.0,1.0,4625.0,925.0,5.0,5.0,925.0,925.0,0.002702702702702703,117500
2006.0,2.0,3810.0,1905.0,3.0,17145.0,1905.0,9.0,9.0,1905.0,1905.0,0.002362204724409449,320000
2004.0,2.0,3000.0,1500.0,2.0,10500.0,1500.0,7.0,7.0,1500.0,1500.0,0.0023333333333333335,190000
1960.0,3.0,2654.0,2069.0,2.0,14483.0,585.0,7.0,7.0,2069.0,2069.0,0.0026375282592313487,242000
1926.0,1.0,1347.0,747.0,2.0,2988.0,600.0,4.0,4.0,747.0,747.0,0.002969561989606533,79900
2003.0,3.0,2376.0,1200.0,2.0,8400.0,1176.0,7.0,7.0,1200.0,1200.0,0.002946127946127946,184900
2005.0,2.5,3084.0,1113.0,2.0,13797.0,1113.0,7.0,7.0,1971.0,1971.0,0.002269779507133593,253000
2006.0,2.5,3353.0,1391.0,3.0,13734.0,1391.0,7.0,7.0,1962.0,1962.0,0.0020876826722338203,239799
1940.0,2.0,3435.0,1207.0,1.0,16821.0,1032.0,7.0,7.0,2403.0,2403.0,0.0020378457059679767,244400
1976.0,2.0,3456.0,1728.0,2.0,10368.0,1728.0,6.0,6.0,1728.0,1728.0,0.001736111111111111,150900
1999.0,3.5,3052.0,1022.0,2.0,14420.0,992.0,7.0,7.0,2060.0,2060.0,0.0022935779816513763,214000
1977.0,4.0,2880.0,1440.0,0.0,5760.0,1440.0,4.0,4.0,1440.0,1440.0,0.001388888888888889,150000
1967.0,2.0,3264.0,1632.0,2.0,8160.0,1632.0,5.0,5.0,1632.0,1632.0,0.0015318627450980392,143000
1958.0,1.5,2163.0,1344.0,2.0,8064.0,819.0,6.0,6.0,1344.0,1344.0,0.0027739251040221915,137500
1890.0,1.0,2837.0,1188.0,2.0,9345.0,1088.0,5.0,5.0,1869.0,1869.0,0.0017624250969333803,124900
1959.0,2.0,2288.0,1144.0,1.0,5720.0,1144.0,5.0,5.0,1144.0,1144.0,0.0021853146853146855,143000
2002.0,3.0,3245.0,1629.0,3.0,13032.0,1616.0,8.0,8.0,1629.0,1629.0,0.002465331278890601,270000
2002.0,2.5,2712.0,936.0,2.0,12432.0,936.0,7.0,7.0,1776.0,1776.0,0.0025811209439528023,192500
1972.0,2.5,2542.0,1381.0,2.0,8286.0,1161.0,6.0,6.0,1381.0,1381.0,0.0023603461841070024,197500
1950.0,2.0,1728.0,864.0,2.0,4320.0,864.0,5.0,5.0,864.0,864.0,0.0028935185185185184,129000
1965.0,2.0,1793.0,965.0,1.0,4825.0,828.0,5.0,5.0,965.0,965.0,0.002788622420524261,119900
1972.0,1.5,1536.0,768.0,1.0,3840.0,768.0,5.0,5.0,768.0,768.0,0.0032552083333333335,133900
1969.0,3.0,2752.0,1168.0,2.0,9840.0,784.0,5.0,5.0,1968.0,1968.0,0.001816860465116279,172000
1975.0,3.0,1925.0,980.0,0.0,5880.0,945.0,6.0,6.0,980.0,980.0,0.003116883116883117,127500
1946.0,2.0,2937.0,979.0,2.0,11748.0,979.0,6.0,6.0,1958.0,1958.0,0.0020429009193054137,145000
1980.0,1.5,1790.0,561.0,2.0,7374.0,561.0,6.0,6.0,1229.0,1229.0,0.0033519553072625698,124000
1962.0,1.0,2114.0,1057.0,2.0,5285.0,1057.0,5.0,5.0,1057.0,1057.0,0.0023651844843897824,132000
2003.0,3.0,2674.0,1337.0,2.0,9359.0,1337.0,7.0,7.0,1337.0,1337.0,0.002617801047120419,185000
1999.0,3.5,2112.0,696.0,2.0,9912.0,696.0,7.0,7.0,1416.0,1416.0,0.0033143939393939395,155000
1958.0,2.0,1716.0,858.0,0.0,4290.0,858.0,5.0,5.0,858.0,858.0,0.002913752913752914,116500
1977.0,3.5,4202.0,1542.0,2.0,17232.0,1330.0,6.0,6.0,2872.0,2872.0,0.0014278914802475012,272000
1976.0,3.5,2352.0,804.0,2.0,9288.0,804.0,6.0,6.0,1548.0,1548.0,0.002551020408163265,155000
2007.0,2.0,3600.0,1800.0,2.0,16200.0,1800.0,9.0,9.0,1800.0,1800.0,0.0025,239000
2002.0,3.5,2711.0,824.0,2.0,13258.0,817.0,7.0,7.0,1894.0,1894.0,0.0025820730357801547,214900
2005.0,2.5,2267.0,783.0,2.0,8904.0,783.0,6.0,6.0,1484.0,1484.0,0.002646669607410675,178900
1940.0,2.5,2036.0,976.0,1.0,6540.0,728.0,5.0,5.0,1308.0,1308.0,0.002455795677799607,160000
1955.0,2.0,2196.0,1098.0,1.0,5490.0,1098.0,5.0,5.0,1098.0,1098.0,0.002276867030965392,135000
1910.0,1.0,1568.0,600.0,0.0,2904.0,600.0,3.0,3.0,968.0,968.0,0.001913265306122449,37900
1958.0,2.0,1683.0,1095.0,1.0,6570.0,588.0,6.0,6.0,1095.0,1095.0,0.0035650623885918,140000
1949.0,1.5,1912.0,720.0,0.0,4768.0,720.0,4.0,4.0,1192.0,1192.0,0.0020920502092050207,135000
2003.0,2.0,2390.0,764.0,2.0,11382.0,764.0,7.0,7.0,1626.0,1626.0,0.0029288702928870294,173000
1979.0,2.0,1836.0,918.0,1.0,5508.0,918.0,6.0,6.0,918.0,918.0,0.0032679738562091504,99500
2007.0,2.0,2856.0,1428.0,2.0,9996.0,1428.0,7.0,7.0,1428.0,1428.0,0.0024509803921568627,182000
1910.0,1.0,2747.0,1136.0,2.0,14133.0,728.0,7.0,7.0,2019.0,2019.0,0.0025482344375682563,167500
2000.0,3.5,2055.0,673.0,2.0,9674.0,673.0,7.0,7.0,1382.0,1382.0,0.0034063260340632603,165000
1923.0,1.0,1309.0,869.0,0.0,3476.0,440.0,4.0,4.0,869.0,869.0,0.0030557677616501145,85500
2006.0,2.5,2482.0,1241.0,2.0,8687.0,1241.0,7.0,7.0,1241.0,1241.0,0.0028203062046736503,199900
1954.0,1.0,1788.0,894.0,2.0,3576.0,894.0,4.0,4.0,894.0,894.0,0.0022371364653243847,110000
1963.0,2.0,2242.0,1121.0,2.0,5605.0,1121.0,5.0,5.0,1121.0,1121.0,0.0022301516503122213,139000
1961.0,2.0,1943.0,999.0,2.0,6993.0,944.0,7.0,7.0,999.0,999.0,0.003602676273803397,178400
1998.0,3.5,3837.0,1276.0,3.0,20896.0,1225.0,8.0,8.0,2612.0,2612.0,0.0020849622100599426,336000
2007.0,2.0,2532.0,1266.0,2.0,8862.0,1266.0,7.0,7.0,1266.0,1266.0,0.002764612954186414,159895
2002.0,2.5,3418.0,1149.0,2.0,18320.0,1128.0,8.0,8.0,2290.0,2290.0,0.0023405500292568754,255900
1977.0,2.0,1734.0,1302.0,2.0,8670.0,0.0,5.0,5.0,1734.0,1734.0,0.0028835063437139563,126000
1950.0,2.0,2328.0,1164.0,1.0,5820.0,1164.0,5.0,5.0,1164.0,1164.0,0.002147766323024055,125000
1910.0,1.0,2120.0,1001.0,1.0,9810.0,485.0,6.0,6.0,1635.0,1635.0,0.002830188679245283,117000
2009.0,3.5,3870.0,1940.0,3.0,17460.0,1930.0,9.0,9.0,1940.0,1940.0,0.002325581395348837,395192
1976.0,2.5,2878.0,1118.0,2.0,12180.0,848.0,6.0,6.0,2030.0,2030.0,0.0020847810979847115,195000
2006.0,2.5,2346.0,778.0,2.0,11032.0,770.0,7.0,7.0,1576.0,1576.0,0.0029838022165387893,197000
1997.0,3.5,3788.0,1407.0,3.0,19136.0,1396.0,8.0,8.0,2392.0,2392.0,0.0021119324181626186,348000
1882.0,1.5,2658.0,916.0,2.0,13936.0,916.0,8.0,8.0,1742.0,1742.0,0.0030097817908201654,168000
1964.0,2.5,2673.0,1020.0,2.0,11106.0,822.0,6.0,6.0,1851.0,1851.0,0.002244668911335578,187000
2005.0,2.5,2250.0,750.0,2.0,9000.0,750.0,6.0,6.0,1500.0,1500.0,0.0026666666666666666,173900
2006.0,3.0,3418.0,1718.0,3.0,17180.0,1700.0,10.0,10.0,1718.0,1718.0,0.002925687536571094,337500
1946.0,2.5,1977.0,774.0,1.0,4920.0,747.0,4.0,4.0,1230.0,1230.0,0.0020232675771370764,121600
1961.0,2.0,2100.0,1050.0,1.0,5250.0,1050.0,5.0,5.0,1050.0,1050.0,0.002380952380952381,136500
1970.0,2.0,2884.0,1442.0,2.0,8652.0,1442.0,6.0,6.0,1442.0,1442.0,0.0020804438280166435,185000
1922.0,1.0,2084.0,1077.0,1.0,3231.0,1007.0,3.0,3.0,1077.0,1077.0,0.0014395393474088292,91000
2006.0,3.0,2395.0,1208.0,2.0,8456.0,1187.0,7.0,7.0,1208.0,1208.0,0.0029227557411273487,206000
1952.0,1.0,944.0,944.0,2.0,2832.0,0.0,3.0,3.0,944.0,944.0,0.0031779661016949155,82000
1920.0,1.0,1382.0,691.0,1.0,3455.0,691.0,5.0,5.0,691.0,691.0,0.00361794500723589,86000
2006.0,2.0,3148.0,1574.0,3.0,12592.0,1574.0,8.0,8.0,1574.0,1574.0,0.0025412960609911056,232000
1976.0,2.0,3360.0,1680.0,2.0,8400.0,1680.0,5.0,5.0,1680.0,1680.0,0.001488095238095238,136905
2005.0,2.0,2850.0,1504.0,2.0,10528.0,1346.0,7.0,7.0,1504.0,1504.0,0.002456140350877193,181000
1977.0,2.0,1970.0,985.0,1.0,4925.0,985.0,5.0,5.0,985.0,985.0,0.0025380710659898475,149900
1970.0,2.5,3314.0,1657.0,2.0,9942.0,1657.0,6.0,6.0,1657.0,1657.0,0.0018105009052504525,163500
1970.0,1.5,1638.0,546.0,1.0,4368.0,546.0,4.0,4.0,1092.0,1092.0,0.002442002442002442,88000
2004.0,2.0,3420.0,1710.0,2.0,11970.0,1710.0,7.0,7.0,1710.0,1710.0,0.0020467836257309943,240000
1926.0,2.0,2016.0,1008.0,0.0,7610.0,1008.0,5.0,5.0,1522.0,1522.0,0.00248015873015873,102000
1948.0,2.0,1991.0,720.0,1.0,6355.0,720.0,5.0,5.0,1271.0,1271.0,0.0025113008538422904,135000
1965.0,2.0,1664.0,1664.0,0.0,8320.0,0.0,5.0,5.0,1664.0,1664.0,0.0030048076923076925,100000
1923.0,1.5,2104.0,900.0,1.0,9012.0,602.0,6.0,6.0,1502.0,1502.0,0.0028517110266159697,165000
1910.0,2.0,2044.0,1022.0,1.0,5110.0,1022.0,5.0,5.0,1022.0,1022.0,0.002446183953033268,85000
1948.0,1.0,2164.0,1082.0,1.0,6492.0,1082.0,6.0,6.0,1082.0,1082.0,0.0027726432532347504,119200
2001.0,3.5,2475.0,810.0,2.0,13320.0,810.0,8.0,8.0,1665.0,1665.0,0.0032323232323232323,227000
1996.0,3.0,3008.0,1504.0,2.0,10528.0,1504.0,7.0,7.0,1504.0,1504.0,0.002327127659574468,203000
1984.0,2.0,2580.0,1360.0,2.0,10880.0,1220.0,8.0,8.0,1360.0,1360.0,0.0031007751937984496,187500
1991.0,2.5,1856.0,802.0,2.0,10304.0,384.0,7.0,7.0,1472.0,1472.0,0.003771551724137931,160000
2005.0,2.0,2868.0,1506.0,2.0,10542.0,1362.0,7.0,7.0,1506.0,1506.0,0.0024407252440725243,213490
2005.0,2.5,2264.0,1132.0,2.0,4528.0,1132.0,4.0,4.0,1132.0,1132.0,0.0017667844522968198,176000
2006.0,3.0,2419.0,1220.0,2.0,8540.0,1199.0,7.0,7.0,1220.0,1220.0,0.0028937577511368336,194000
1930.0,1.0,2160.0,912.0,1.0,6240.0,912.0,5.0,5.0,1248.0,1248.0,0.0023148148148148147,87000
2005.0,2.0,2850.0,1504.0,2.0,10528.0,1346.0,7.0,7.0,1504.0,1504.0,0.002456140350877193,191000
1976.0,3.0,4463.0,2898.0,2.0,23184.0,1565.0,8.0,8.0,2898.0,2898.0,0.0017925162446784674,287000
1972.0,2.0,1764.0,882.0,2.0,4410.0,882.0,5.0,5.0,882.0,882.0,0.002834467120181406,112500
1960.0,2.0,2532.0,1264.0,2.0,6320.0,1268.0,5.0,5.0,1264.0,1264.0,0.0019747235387045812,167500
2007.0,3.0,3284.0,1646.0,3.0,13168.0,1638.0,8.0,8.0,1646.0,1646.0,0.00243605359317905,293077
1941.0,2.0,2144.0,968.0,1.0,6880.0,768.0,5.0,5.0,1376.0,1376.0,0.0023320895522388058,105000
1972.0,2.0,1890.0,672.0,1.0,7308.0,672.0,6.0,6.0,1218.0,1218.0,0.0031746031746031746,118000
1916.0,2.0,2614.0,948.0,0.0,9640.0,686.0,5.0,5.0,1928.0,1928.0,0.0019127773527161439,160000
1920.0,3.5,3509.0,1687.0,2.0,21574.0,824.0,7.0,7.0,3082.0,3082.0,0.001994870333428327,197000
1993.0,3.5,3858.0,1352.0,3.0,20160.0,1338.0,8.0,8.0,2520.0,2520.0,0.002073613271124935,310000
2002.0,3.0,3308.0,1654.0,3.0,11578.0,1654.0,7.0,7.0,1654.0,1654.0,0.002116082224909311,230000
1938.0,1.0,1874.0,954.0,1.0,4770.0,920.0,5.0,5.0,954.0,954.0,0.0026680896478121665,119750
1957.0,1.0,845.0,845.0,1.0,3380.0,0.0,4.0,4.0,845.0,845.0,0.004733727810650888,84000
2007.0,3.0,3240.0,1620.0,3.0,14580.0,1620.0,9.0,9.0,1620.0,1620.0,0.002777777777777778,315500
2001.0,2.5,3318.0,1055.0,2.0,18104.0,1055.0,8.0,8.0,2263.0,2263.0,0.0024110910186859553,287000
1970.0,1.5,1890.0,798.0,0.0,5376.0,546.0,4.0,4.0,1344.0,1344.0,0.0021164021164021165,97000
1970.0,2.0,1260.0,630.0,1.0,2520.0,630.0,4.0,4.0,630.0,630.0,0.0031746031746031746,80000
1957.0,3.0,2937.0,1803.0,2.0,9015.0,1134.0,5.0,5.0,1803.0,1803.0,0.0017024174327545114,155000
1966.0,2.0,2432.0,800.0,2.0,9792.0,800.0,6.0,6.0,1632.0,1632.0,0.0024671052631578946,173000
2005.0,3.0,2612.0,1306.0,2.0,7836.0,1306.0,6.0,6.0,1306.0,1306.0,0.002297090352220521,196000
1990.0,3.5,3804.0,1532.0,2.0,16303.0,1475.0,7.0,7.0,2329.0,2329.0,0.001840168243953733,262280
1981.0,3.5,5048.0,2524.0,2.0,20192.0,2524.0,8.0,8.0,2524.0,2524.0,0.001584786053882726,278000
1955.0,2.0,1733.0,1733.0,2.0,5199.0,0.0,3.0,3.0,1733.0,1733.0,0.0017311021350259665,139600
2005.0,3.5,4860.0,1992.0,3.0,25812.0,1992.0,9.0,9.0,2868.0,2868.0,0.001851851851851852,556581
1994.0,1.5,1980.0,990.0,2.0,4950.0,990.0,5.0,5.0,990.0,990.0,0.0025252525252525255,145000
1960.0,1.0,1771.0,1771.0,2.0,8855.0,0.0,5.0,5.0,1771.0,1771.0,0.00282326369282891,115000
1946.0,1.0,930.0,930.0,1.0,3720.0,0.0,4.0,4.0,930.0,930.0,0.004301075268817204,84900
2007.0,2.0,2604.0,1302.0,2.0,9114.0,1302.0,7.0,7.0,1302.0,1302.0,0.002688172043010753,176485
2007.0,2.0,2632.0,1316.0,2.0,9212.0,1316.0,7.0,7.0,1316.0,1316.0,0.0026595744680851063,200141
1964.0,2.0,2793.0,1127.0,2.0,11862.0,816.0,6.0,6.0,1977.0,1977.0,0.0021482277121374865,165000
1957.0,1.0,2742.0,1526.0,1.0,7630.0,1216.0,5.0,5.0,1526.0,1526.0,0.0018234865061998542,144500
2002.0,3.5,3054.0,1091.0,2.0,15912.0,1065.0,8.0,8.0,1989.0,1989.0,0.0026195153896529143,255000
1976.0,2.5,2716.0,1523.0,2.0,9138.0,1193.0,6.0,6.0,1523.0,1523.0,0.0022091310751104565,180000
2005.0,3.0,2728.0,1364.0,2.0,9548.0,1364.0,7.0,7.0,1364.0,1364.0,0.002565982404692082,185850
1994.0,2.5,2823.0,979.0,2.0,12950.0,973.0,7.0,7.0,1850.0,1850.0,0.002479631597591215,248000
2008.0,3.5,3288.0,1130.0,3.0,19656.0,1104.0,9.0,9.0,2184.0,2184.0,0.002737226277372263,335000
1932.0,1.5,2845.0,1096.0,2.0,11946.0,854.0,6.0,6.0,1991.0,1991.0,0.00210896309314587,220000
2001.0,3.0,2676.0,1338.0,2.0,10704.0,1338.0,8.0,8.0,1338.0,1338.0,0.0029895366218236174,213500
1935.0,1.0,1788.0,894.0,3.0,2682.0,894.0,3.0,3.0,894.0,894.0,0.0016778523489932886,81000
1900.0,2.0,2999.0,1422.0,2.0,11685.0,662.0,5.0,5.0,2337.0,2337.0,0.0016672224074691564,90000
1925.0,1.0,2206.0,1103.0,2.0,6618.0,1103.0,6.0,6.0,1103.0,1103.0,0.0027198549410698096,110500
1966.0,1.5,2308.0,1154.0,2.0,5770.0,1154.0,5.0,5.0,1154.0,1154.0,0.002166377816291161,154000
1996.0,3.5,3566.0,1306.0,2.0,15820.0,1306.0,7.0,7.0,2260.0,2260.0,0.001962983735277622,328000
1993.0,2.5,2370.0,799.0,2.0,9426.0,799.0,6.0,6.0,1571.0,1571.0,0.002531645569620253,178000
1964.0,2.5,2391.0,798.0,2.0,9666.0,780.0,6.0,6.0,1611.0,1611.0,0.002509410288582183,167900
1973.0,3.5,3463.0,1291.0,2.0,15126.0,942.0,6.0,6.0,2521.0,2521.0,0.0017326017903551833,151400
1949.0,1.5,1738.0,893.0,2.0,4465.0,845.0,5.0,5.0,893.0,893.0,0.0028768699654775605,135000
1956.0,2.0,2096.0,1048.0,1.0,5240.0,1048.0,5.0,5.0,1048.0,1048.0,0.002385496183206107,135000
1968.0,1.5,2283.0,829.0,2.0,9336.0,727.0,6.0,6.0,1556.0,1556.0,0.002628120893561104,154000
1948.0,2.5,2266.0,1002.0,1.0,7280.0,810.0,5.0,5.0,1456.0,1456.0,0.002206531332744925,91500
1977.0,1.5,2116.0,698.0,2.0,8556.0,690.0,6.0,6.0,1426.0,1426.0,0.002835538752362949,159500
2006.0,2.0,2480.0,1240.0,3.0,8680.0,1240.0,7.0,7.0,1240.0,1240.0,0.00282258064516129,194000
1940.0,1.5,2540.0,960.0,1.0,12180.0,800.0,7.0,7.0,1740.0,1740.0,0.0027559055118110236,219500
1936.0,2.5,2262.0,1096.0,2.0,7330.0,796.0,5.0,5.0,1466.0,1466.0,0.0022104332449160036,170000
1969.0,2.0,2192.0,1096.0,1.0,5480.0,1096.0,5.0,5.0,1096.0,1096.0,0.002281021897810219,138800
2004.0,2.0,1696.0,848.0,2.0,5088.0,848.0,6.0,6.0,848.0,848.0,0.003537735849056604,155900
1994.0,1.0,1980.0,990.0,1.0,4950.0,990.0,5.0,5.0,990.0,990.0,0.0025252525252525255,126000
1971.0,2.5,2516.0,1258.0,2.0,7548.0,1258.0,6.0,6.0,1258.0,1258.0,0.0023847376788553257,145000
1963.0,2.5,2080.0,1040.0,1.0,5200.0,1040.0,5.0,5.0,1040.0,1040.0,0.002403846153846154,133000
2002.0,2.0,2918.0,1459.0,2.0,10213.0,1459.0,7.0,7.0,1459.0,1459.0,0.002398903358464702,192000
1964.0,2.0,2502.0,1251.0,1.0,7506.0,1251.0,6.0,6.0,1251.0,1251.0,0.002398081534772182,160000
1995.0,2.5,2189.0,691.0,2.0,8988.0,691.0,6.0,6.0,1498.0,1498.0,0.002740977615349475,187500
1992.0,2.0,1932.0,996.0,2.0,5976.0,936.0,6.0,6.0,996.0,996.0,0.003105590062111801,147000
1973.0,1.5,1638.0,546.0,1.0,4368.0,546.0,4.0,4.0,1092.0,1092.0,0.002442002442002442,83500
2005.0,2.5,3035.0,1082.0,3.0,15624.0,1082.0,8.0,8.0,1953.0,1953.0,0.0026359143327841844,252000
2004.0,2.0,2679.0,970.0,2.0,11963.0,970.0,7.0,7.0,1709.0,1709.0,0.0026129152668906306,137500
2005.0,2.5,2494.0,1247.0,2.0,9976.0,1247.0,8.0,8.0,1247.0,1247.0,0.0032076984763432237,197000
1950.0,2.0,1040.0,1040.0,2.0,3120.0,0.0,3.0,3.0,1040.0,1040.0,0.0028846153846153848,92900
1999.0,3.5,1852.0,624.0,2.0,8764.0,600.0,7.0,7.0,1252.0,1252.0,0.003779697624190065,160000
1925.0,2.0,2875.0,1390.0,2.0,10164.0,1181.0,6.0,6.0,1694.0,1694.0,0.0020869565217391303,136500
1965.0,2.5,2064.0,1200.0,2.0,6000.0,864.0,5.0,5.0,1200.0,1200.0,0.0024224806201550387,146000
1956.0,2.0,1872.0,936.0,1.0,4680.0,936.0,5.0,5.0,936.0,936.0,0.002670940170940171,129000
2006.0,2.0,2628.0,1314.0,2.0,7884.0,1314.0,6.0,6.0,1314.0,1314.0,0.00228310502283105,176432
1914.0,1.5,2039.0,773.0,0.0,8130.0,684.0,6.0,6.0,1355.0,1355.0,0.0029426189308484553,127000
1986.0,1.5,2162.0,1088.0,2.0,8704.0,1074.0,8.0,8.0,1088.0,1088.0,0.0037002775208140612,170000
1936.0,1.0,1996.0,757.0,1.0,5296.0,672.0,4.0,4.0,1324.0,1324.0,0.002004008016032064,128000
1978.0,2.0,2872.0,1601.0,2.0,11207.0,1271.0,7.0,7.0,1601.0,1601.0,0.002437325905292479,157000
1920.0,1.0,728.0,438.0,1.0,876.0,290.0,2.0,2.0,438.0,438.0,0.0027472527472527475,60000
1971.0,1.0,1900.0,950.0,1.0,4750.0,950.0,5.0,5.0,950.0,950.0,0.002631578947368421,119500
1960.0,1.0,2144.0,1134.0,1.0,5670.0,1010.0,5.0,5.0,1134.0,1134.0,0.0023320895522388058,135000
1959.0,1.5,1849.0,1194.0,2.0,7164.0,655.0,6.0,6.0,1194.0,1194.0,0.003244997295835587,159500
1970.0,2.5,1932.0,630.0,2.0,6510.0,630.0,5.0,5.0,1302.0,1302.0,0.002587991718426501,106000
1994.0,3.5,4085.0,1500.0,2.0,20976.0,1463.0,8.0,8.0,2622.0,2622.0,0.0019583843329253367,325000
1990.0,3.0,2352.0,1442.0,2.0,10094.0,910.0,7.0,7.0,1442.0,1442.0,0.002976190476190476,179900
2006.0,2.5,2889.0,887.0,2.0,14147.0,868.0,7.0,7.0,2021.0,2021.0,0.0024229837313949464,274725
2000.0,2.5,2614.0,948.0,2.0,10140.0,924.0,6.0,6.0,1690.0,1690.0,0.0022953328232593728,181000
2004.0,3.0,3672.0,1836.0,3.0,14688.0,1836.0,8.0,8.0,1836.0,1836.0,0.002178649237472767,280000
1995.0,3.5,2431.0,773.0,2.0,9948.0,773.0,6.0,6.0,1658.0,1658.0,0.0024681201151789387,188000
